INPUT:image	OUTPUT:result	CONFIDENCE:result	
unlabelled/4013.png	no	100.00%	
unlabelled/3790.png	no	100.00%	
unlabelled/2199.png	no	100.00%	
unlabelled/6472.png	no	100.00%	
unlabelled/4620.png	other	100.00%	
unlabelled/2957.png	yes	100.00%	
unlabelled/7375.png	other	100.00%	
unlabelled/4850.png	no	99.99%	
unlabelled/5807.png	no	100.00%	
unlabelled/7120.png	no	99.99%	
unlabelled/2798.png	yes	100.00%	
unlabelled/6655.png	no	99.99%	
unlabelled/3758.png	no	100.00%	
unlabelled/3883.png	yes	100.00%	
unlabelled/4934.png	no	100.00%	
unlabelled/7410.png	no	100.00%	
unlabelled/2626.png	no	99.99%	
unlabelled/6195.png	no	99.99%	
unlabelled/7995.png	other	99.99%	
unlabelled/3330.png	no	99.99%	
unlabelled/2133.png	no	99.99%	
unlabelled/7610.png	no	100.00%	
unlabelled/6795.png	no	99.99%	
unlabelled/5437.png	yes	99.99%	
unlabelled/4234.png	yes	100.00%	
unlabelled/7458.png	no	100.00%	
unlabelled/5699.png	no	99.99%	
unlabelled/7185.png	no	99.99%	
unlabelled/2098.png	no	100.00%	
unlabelled/4479.png	no	99.99%	
unlabelled/7056.png	no	99.99%	
unlabelled/6914.png	yes	100.00%	
unlabelled/6879.png	yes	99.99%	
unlabelled/4661.png	other	100.00%	
unlabelled/6375.png	other	100.00%	
unlabelled/5870.png	no	100.00%	
unlabelled/2773.png	other	99.99%	
unlabelled/8018.png	no	99.99%	
unlabelled/5151.png	no	99.99%	
unlabelled/3877.png	other	100.00%	
unlabelled/7511.png	no	99.99%	
unlabelled/6462.png	no	99.95%	
unlabelled/7687.png	yes	100.00%	
unlabelled/2891.png	no	100.00%	
unlabelled/7263.png	no	100.00%	
unlabelled/2054.png	no	100.00%	
unlabelled/5943.png	other	100.00%	
unlabelled/6045.png	other	100.00%	
unlabelled/8371.png	other	100.00%	
unlabelled/3912.png	no	99.98%	
unlabelled/2601.png	yes	100.00%	
unlabelled/6633.png	no	99.99%	
unlabelled/6765.png	no	99.99%	
unlabelled/6424.png	no	99.99%	
unlabelled/5660.png	yes	100.00%	
unlabelled/4228.png	other	100.00%	
unlabelled/7805.png	no	100.00%	
unlabelled/4692.png	no	99.99%	
unlabelled/4581.png	other	100.00%	
unlabelled/2395.png	other	100.00%	
unlabelled/4458.png	no	99.99%	
unlabelled/6715.png	yes	100.00%	
unlabelled/4607.png	other	100.00%	
unlabelled/6612.png	no	100.00%	
unlabelled/4606.png	no	100.00%	
unlabelled/3407.png	no	100.00%	
unlabelled/3854.png	no	99.99%	
unlabelled/6629.png	no	100.00%	
unlabelled/3613.png	no	99.99%	
unlabelled/2085.png	no	99.99%	
unlabelled/3911.png	no	99.99%	
unlabelled/6761.png	no	99.97%	
unlabelled/4497.png	other	100.00%	
unlabelled/7324.png	no	99.92%	
unlabelled/8497.png	no	100.00%	
unlabelled/8350.png	no	99.89%	
unlabelled/2886.png	no	100.00%	
unlabelled/7040.png	no	99.99%	
unlabelled/3066.png	no	99.99%	
unlabelled/5360.png	no	100.00%	
unlabelled/8344.png	no	99.99%	
unlabelled/7490.png	no	99.99%	
unlabelled/2662.png	no	99.99%	
unlabelled/6757.png	no	99.99%	
unlabelled/5040.png	no	99.99%	
unlabelled/5010.png	other	100.00%	
unlabelled/4789.png	yes	97.07%	
unlabelled/4173.png	no	100.00%	
unlabelled/4886.png	other	100.00%	
unlabelled/3639.png	no	99.99%	
unlabelled/2670.png	no	100.00%	
unlabelled/4546.png	no	99.98%	
unlabelled/2131.png	other	99.99%	
unlabelled/8385.png	no	100.00%	
unlabelled/5264.png	no	100.00%	
unlabelled/6635.png	no	99.99%	
unlabelled/6407.png	no	99.99%	
unlabelled/5458.png	yes	99.99%	
unlabelled/4616.png	yes	100.00%	
unlabelled/2028.png	other	99.69%	
unlabelled/6791.png	no	100.00%	
unlabelled/4494.png	no	100.00%	
unlabelled/3193.png	no	100.00%	
unlabelled/7121.png	no	100.00%	
unlabelled/7210.png	no	100.00%	
unlabelled/3411.png	other	99.99%	
unlabelled/6023.png	no	100.00%	
unlabelled/4526.png	no	99.99%	
unlabelled/6330.png	no	100.00%	
unlabelled/7586.png	no	100.00%	
unlabelled/2828.png	other	100.00%	
unlabelled/6763.png	no	99.99%	
unlabelled/8275.png	no	99.99%	
unlabelled/6442.png	no	99.99%	
unlabelled/7696.png	no	99.99%	
unlabelled/7864.png	no	99.99%	
unlabelled/2132.png	no	99.99%	
unlabelled/4289.png	no	99.97%	
unlabelled/6704.png	no	99.99%	
unlabelled/5840.png	no	99.99%	
unlabelled/6047.png	no	99.99%	
unlabelled/6538.png	no	99.99%	
unlabelled/3775.png	no	100.00%	
unlabelled/5009.png	no	100.00%	
unlabelled/7714.png	no	99.99%	
unlabelled/6417.png	no	99.99%	
unlabelled/5603.png	no	100.00%	
unlabelled/7542.png	no	99.99%	
unlabelled/4272.png	no	99.99%	
unlabelled/5517.png	no	99.97%	
unlabelled/7812.png	no	99.99%	
unlabelled/6623.png	other	100.00%	
unlabelled/2566.png	no	100.00%	
unlabelled/2066.png	other	100.00%	
unlabelled/5422.png	yes	100.00%	
unlabelled/6532.png	no	99.99%	
unlabelled/4474.png	no	99.99%	
unlabelled/6901.png	no	99.99%	
unlabelled/7455.png	no	100.00%	
unlabelled/6975.png	no	99.99%	
unlabelled/7971.png	other	100.00%	
unlabelled/2556.png	no	100.00%	
unlabelled/6516.png	no	99.99%	
unlabelled/4849.png	no	100.00%	
unlabelled/2047.png	no	100.00%	
unlabelled/2362.png	no	99.99%	
unlabelled/6556.png	no	99.99%	
unlabelled/7295.png	no	99.99%	
unlabelled/2184.png	no	100.00%	
unlabelled/7046.png	no	100.00%	
unlabelled/5519.png	no	100.00%	
unlabelled/6951.png	yes	99.99%	
unlabelled/4429.png	no	100.00%	
unlabelled/5936.png	other	100.00%	
unlabelled/3359.png	no	99.99%	
unlabelled/2391.png	other	100.00%	
unlabelled/6270.png	no	100.00%	
unlabelled/5481.png	no	100.00%	
unlabelled/5322.png	other	100.00%	
unlabelled/3624.png	no	100.00%	
unlabelled/7560.png	no	100.00%	
unlabelled/4868.png	no	99.99%	
unlabelled/5426.png	other	100.00%	
unlabelled/5514.png	no	99.99%	
unlabelled/5305.png	no	99.99%	
unlabelled/3988.png	other	99.99%	
unlabelled/4153.png	no	100.00%	
unlabelled/6822.png	no	99.99%	
unlabelled/8380.png	yes	99.99%	
unlabelled/3880.png	no	100.00%	
unlabelled/8239.png	yes	100.00%	
unlabelled/6954.png	no	99.99%	
unlabelled/3404.png	no	100.00%	
unlabelled/7248.png	no	99.99%	
unlabelled/2786.png	no	99.99%	
unlabelled/6773.png	yes	99.90%	
unlabelled/2067.png	no	99.99%	
unlabelled/3354.png	yes	99.99%	
unlabelled/3031.png	no	100.00%	
unlabelled/7927.png	no	100.00%	
unlabelled/2708.png	no	99.99%	
unlabelled/2903.png	yes	99.99%	
unlabelled/7777.png	other	100.00%	
unlabelled/5326.png	yes	100.00%	
unlabelled/2063.png	no	99.99%	
unlabelled/6455.png	no	100.00%	
unlabelled/7682.png	no	100.00%	
unlabelled/3053.png	no	100.00%	
unlabelled/8170.png	no	100.00%	
unlabelled/4858.png	no	99.99%	
unlabelled/5258.png	no	100.00%	
unlabelled/6421.png	yes	100.00%	
unlabelled/8103.png	no	99.99%	
unlabelled/3217.png	yes	100.00%	
unlabelled/2211.png	yes	100.00%	
unlabelled/4440.png	other	100.00%	
unlabelled/5624.png	no	100.00%	
unlabelled/2324.png	other	100.00%	
unlabelled/4287.png	other	100.00%	
unlabelled/6430.png	no	99.98%	
unlabelled/4676.png	no	99.99%	
unlabelled/3788.png	yes	100.00%	
unlabelled/2878.png	no	100.00%	
unlabelled/6691.png	no	99.99%	
unlabelled/7496.png	no	99.99%	
unlabelled/5760.png	other	100.00%	
unlabelled/4020.png	no	99.99%	
unlabelled/3793.png	no	99.99%	
unlabelled/4633.png	no	99.89%	
unlabelled/7097.png	no	99.98%	
unlabelled/5404.png	yes	99.99%	
unlabelled/7423.png	yes	99.99%	
unlabelled/3229.png	no	99.99%	
unlabelled/4861.png	no	99.99%	
unlabelled/4711.png	yes	100.00%	
unlabelled/7413.png	no	99.88%	
unlabelled/5254.png	other	100.00%	
unlabelled/3927.png	other	100.00%	
unlabelled/6570.png	no	100.00%	
unlabelled/3557.png	no	100.00%	
unlabelled/8459.png	no	99.99%	
unlabelled/6667.png	no	100.00%	
unlabelled/3260.png	no	100.00%	
unlabelled/3638.png	yes	100.00%	
unlabelled/6263.png	no	100.00%	
unlabelled/4544.png	no	100.00%	
unlabelled/3685.png	no	99.96%	
unlabelled/3653.png	other	100.00%	
unlabelled/5179.png	yes	99.99%	
unlabelled/2227.png	no	99.99%	
unlabelled/5948.png	other	100.00%	
unlabelled/6302.png	no	99.99%	
unlabelled/6844.png	no	99.99%	
unlabelled/2112.png	no	100.00%	
unlabelled/2263.png	no	99.99%	
unlabelled/3488.png	other	100.00%	
unlabelled/5403.png	no	100.00%	
unlabelled/5169.png	no	100.00%	
unlabelled/6725.png	no	99.99%	
unlabelled/2415.png	no	99.99%	
unlabelled/8126.png	no	99.99%	
unlabelled/2640.png	no	99.99%	
unlabelled/5520.png	no	99.99%	
unlabelled/2589.png	no	99.99%	
unlabelled/5231.png	no	100.00%	
unlabelled/4894.png	no	99.99%	
unlabelled/3275.png	yes	100.00%	
unlabelled/2246.png	no	99.99%	
unlabelled/2647.png	no	99.99%	
unlabelled/5334.png	no	99.99%	
unlabelled/7861.png	no	100.00%	
unlabelled/5241.png	yes	100.00%	
unlabelled/3058.png	no	99.99%	
unlabelled/2367.png	no	99.99%	
unlabelled/2477.png	no	99.99%	
unlabelled/2385.png	no	99.99%	
unlabelled/2919.png	no	99.99%	
unlabelled/6989.png	no	100.00%	
unlabelled/4589.png	no	99.99%	
unlabelled/3318.png	no	100.00%	
unlabelled/2065.png	no	99.99%	
unlabelled/4075.png	no	99.99%	
unlabelled/3537.png	no	100.00%	
unlabelled/6204.png	no	100.00%	
unlabelled/3376.png	no	100.00%	
unlabelled/6348.png	no	99.96%	
unlabelled/6606.png	other	100.00%	
unlabelled/3454.png	no	99.99%	
unlabelled/7663.png	no	100.00%	
unlabelled/6091.png	no	100.00%	
unlabelled/4216.png	no	100.00%	
unlabelled/8414.png	other	100.00%	
unlabelled/6112.png	yes	100.00%	
unlabelled/2980.png	no	100.00%	
unlabelled/7083.png	no	99.99%	
unlabelled/7498.png	no	100.00%	
unlabelled/2531.png	no	99.99%	
unlabelled/6692.png	no	99.99%	
unlabelled/6950.png	no	99.99%	
unlabelled/8047.png	no	99.99%	
unlabelled/8025.png	no	99.99%	
unlabelled/2042.png	yes	100.00%	
unlabelled/7138.png	yes	99.99%	
unlabelled/4424.png	no	99.97%	
unlabelled/2421.png	no	99.99%	
unlabelled/5140.png	other	100.00%	
unlabelled/2255.png	no	99.99%	
unlabelled/2162.png	no	99.99%	
unlabelled/8199.png	no	99.99%	
unlabelled/5874.png	yes	100.00%	
unlabelled/8402.png	no	99.99%	
unlabelled/2605.png	no	100.00%	
unlabelled/7876.png	no	99.99%	
unlabelled/6059.png	no	100.00%	
unlabelled/2155.png	no	100.00%	
unlabelled/6095.png	no	100.00%	
unlabelled/7562.png	no	100.00%	
unlabelled/3136.png	other	100.00%	
unlabelled/2692.png	no	100.00%	
unlabelled/7837.png	yes	100.00%	
unlabelled/2743.png	no	99.99%	
unlabelled/4499.png	no	100.00%	
unlabelled/7464.png	no	99.99%	
unlabelled/6619.png	yes	99.99%	
unlabelled/2628.png	other	99.99%	
unlabelled/7571.png	no	99.99%	
unlabelled/2407.png	no	99.85%	
unlabelled/6960.png	yes	99.97%	
unlabelled/2456.png	other	99.99%	
unlabelled/4532.png	no	100.00%	
unlabelled/3250.png	no	100.00%	
unlabelled/8429.png	no	100.00%	
unlabelled/7202.png	other	100.00%	
unlabelled/6812.png	no	99.99%	
unlabelled/8117.png	no	100.00%	
unlabelled/7740.png	no	100.00%	
unlabelled/7277.png	no	100.00%	
unlabelled/7454.png	no	99.99%	
unlabelled/2019.png	no	99.99%	
unlabelled/4011.png	no	99.99%	
unlabelled/3100.png	yes	100.00%	
unlabelled/6264.png	no	99.99%	
unlabelled/4986.png	no	100.00%	
unlabelled/7728.png	no	100.00%	
unlabelled/2609.png	no	100.00%	
unlabelled/5281.png	no	100.00%	
unlabelled/3852.png	no	100.00%	
unlabelled/2494.png	yes	100.00%	
unlabelled/6431.png	yes	100.00%	
unlabelled/4194.png	no	100.00%	
unlabelled/5560.png	no	100.00%	
unlabelled/2984.png	no	100.00%	
unlabelled/7907.png	yes	99.99%	
unlabelled/4247.png	no	100.00%	
unlabelled/8000.png	no	100.00%	
unlabelled/4313.png	no	100.00%	
unlabelled/4297.png	yes	100.00%	
unlabelled/4578.png	no	100.00%	
unlabelled/6720.png	other	100.00%	
unlabelled/6276.png	other	100.00%	
unlabelled/3115.png	no	99.99%	
unlabelled/4524.png	no	100.00%	
unlabelled/3064.png	no	100.00%	
unlabelled/4485.png	other	100.00%	
unlabelled/5350.png	no	100.00%	
unlabelled/6262.png	yes	100.00%	
unlabelled/3024.png	no	100.00%	
unlabelled/8007.png	no	100.00%	
unlabelled/3268.png	no	100.00%	
unlabelled/7598.png	no	100.00%	
unlabelled/3240.png	no	99.99%	
unlabelled/2607.png	no	100.00%	
unlabelled/5261.png	other	100.00%	
unlabelled/6686.png	no	99.99%	
unlabelled/5341.png	no	100.00%	
unlabelled/2016.png	no	100.00%	
unlabelled/3893.png	no	100.00%	
unlabelled/6020.png	yes	99.99%	
unlabelled/7180.png	no	99.99%	
unlabelled/7500.png	no	99.99%	
unlabelled/2307.png	no	100.00%	
unlabelled/7066.png	no	99.99%	
unlabelled/6772.png	no	99.99%	
unlabelled/2649.png	yes	99.99%	
unlabelled/3181.png	no	99.99%	
unlabelled/4471.png	no	99.99%	
unlabelled/4950.png	yes	100.00%	
unlabelled/2528.png	no	99.99%	
unlabelled/7530.png	no	99.99%	
unlabelled/5278.png	yes	99.99%	
unlabelled/6750.png	no	99.99%	
unlabelled/3127.png	no	99.99%	
unlabelled/3759.png	no	99.99%	
unlabelled/4929.png	no	99.99%	
unlabelled/5159.png	no	100.00%	
unlabelled/6265.png	no	100.00%	
unlabelled/7036.png	other	100.00%	
unlabelled/6749.png	no	100.00%	
unlabelled/5243.png	no	100.00%	
unlabelled/4615.png	no	100.00%	
unlabelled/7959.png	no	99.99%	
unlabelled/7398.png	no	99.99%	
unlabelled/7611.png	no	98.73%	
unlabelled/7723.png	no	99.99%	
unlabelled/5022.png	no	99.99%	
unlabelled/4621.png	no	99.99%	
unlabelled/2513.png	yes	100.00%	
unlabelled/5038.png	no	99.99%	
unlabelled/5346.png	no	100.00%	
unlabelled/8185.png	no	99.99%	
unlabelled/2540.png	no	99.99%	
unlabelled/3383.png	no	99.99%	
unlabelled/7167.png	no	99.99%	
unlabelled/5745.png	no	99.99%	
unlabelled/7235.png	no	99.99%	
unlabelled/4562.png	no	99.99%	
unlabelled/5210.png	no	99.99%	
unlabelled/2195.png	no	99.99%	
unlabelled/6586.png	no	99.99%	
unlabelled/4748.png	no	100.00%	
unlabelled/2854.png	no	100.00%	
unlabelled/4406.png	yes	99.99%	
unlabelled/7487.png	no	100.00%	
unlabelled/3068.png	no	99.99%	
unlabelled/8171.png	yes	100.00%	
unlabelled/6126.png	no	99.99%	
unlabelled/2482.png	no	99.99%	
unlabelled/6056.png	no	100.00%	
unlabelled/3170.png	no	99.99%	
unlabelled/2837.png	no	100.00%	
unlabelled/4753.png	yes	100.00%	
unlabelled/6595.png	yes	100.00%	
unlabelled/6805.png	no	100.00%	
unlabelled/3118.png	no	100.00%	
unlabelled/7041.png	no	100.00%	
unlabelled/2377.png	other	100.00%	
unlabelled/2805.png	no	99.99%	
unlabelled/5312.png	yes	100.00%	
unlabelled/2373.png	no	99.99%	
unlabelled/7371.png	no	99.99%	
unlabelled/2510.png	no	99.99%	
unlabelled/8160.png	no	100.00%	
unlabelled/6346.png	no	99.99%	
unlabelled/4774.png	no	100.00%	
unlabelled/7070.png	no	99.99%	
unlabelled/3963.png	no	100.00%	
unlabelled/6638.png	no	99.99%	
unlabelled/8324.png	no	99.99%	
unlabelled/6860.png	no	100.00%	
unlabelled/2454.png	no	99.99%	
unlabelled/8247.png	no	100.00%	
unlabelled/8367.png	no	100.00%	
unlabelled/5727.png	no	100.00%	
unlabelled/2738.png	other	100.00%	
unlabelled/3596.png	no	100.00%	
unlabelled/4195.png	no	100.00%	
unlabelled/2857.png	no	99.99%	
unlabelled/3631.png	no	100.00%	
unlabelled/5347.png	no	99.99%	
unlabelled/2561.png	no	99.99%	
unlabelled/6698.png	no	100.00%	
unlabelled/3149.png	yes	83.14%	
unlabelled/3343.png	no	99.99%	
unlabelled/4869.png	no	99.99%	
unlabelled/4478.png	no	99.99%	
unlabelled/3867.png	no	99.98%	
unlabelled/5598.png	other	100.00%	
unlabelled/4331.png	no	99.97%	
unlabelled/4259.png	no	100.00%	
unlabelled/5160.png	no	100.00%	
unlabelled/7085.png	no	100.00%	
unlabelled/5827.png	no	100.00%	
unlabelled/8129.png	no	100.00%	
unlabelled/2973.png	no	100.00%	
unlabelled/6945.png	no	100.00%	
unlabelled/4300.png	no	100.00%	
unlabelled/3679.png	no	100.00%	
unlabelled/5871.png	yes	99.99%	
unlabelled/3850.png	no	99.99%	
unlabelled/7144.png	no	99.99%	
unlabelled/2699.png	yes	99.99%	
unlabelled/7554.png	no	99.99%	
unlabelled/7871.png	no	99.99%	
unlabelled/2698.png	no	100.00%	
unlabelled/7922.png	no	99.99%	
unlabelled/2934.png	no	100.00%	
unlabelled/6165.png	no	100.00%	
unlabelled/4640.png	yes	100.00%	
unlabelled/7300.png	no	99.99%	
unlabelled/2401.png	no	99.99%	
unlabelled/7338.png	other	100.00%	
unlabelled/7246.png	no	100.00%	
unlabelled/3866.png	no	100.00%	
unlabelled/4165.png	yes	100.00%	
unlabelled/3593.png	no	99.99%	
unlabelled/3801.png	yes	99.99%	
unlabelled/8083.png	yes	99.99%	
unlabelled/6780.png	no	99.99%	
unlabelled/2654.png	yes	99.99%	
unlabelled/7877.png	no	99.99%	
unlabelled/4416.png	other	100.00%	
unlabelled/7316.png	no	99.99%	
unlabelled/8292.png	no	99.99%	
unlabelled/6301.png	no	99.99%	
unlabelled/7431.png	no	99.99%	
unlabelled/4734.png	no	99.99%	
unlabelled/7424.png	no	99.99%	
unlabelled/5912.png	yes	100.00%	
unlabelled/8190.png	no	100.00%	
unlabelled/4684.png	yes	100.00%	
unlabelled/8009.png	no	99.99%	
unlabelled/2122.png	no	99.99%	
unlabelled/3871.png	no	99.99%	
unlabelled/3972.png	no	100.00%	
unlabelled/4585.png	no	99.99%	
unlabelled/5571.png	no	99.99%	
unlabelled/4244.png	no	99.99%	
unlabelled/7778.png	no	99.99%	
unlabelled/3387.png	no	100.00%	
unlabelled/2208.png	other	99.99%	
unlabelled/4787.png	other	100.00%	
unlabelled/4087.png	yes	100.00%	
unlabelled/6374.png	no	100.00%	
unlabelled/2163.png	no	99.99%	
unlabelled/2238.png	no	99.99%	
unlabelled/5875.png	no	100.00%	
unlabelled/2994.png	other	99.61%	
unlabelled/7194.png	no	99.99%	
unlabelled/3157.png	no	99.99%	
unlabelled/2641.png	no	100.00%	
unlabelled/5389.png	no	99.99%	
unlabelled/3154.png	other	100.00%	
unlabelled/4976.png	other	100.00%	
unlabelled/5113.png	no	99.99%	
unlabelled/2845.png	other	100.00%	
unlabelled/7312.png	yes	100.00%	
unlabelled/3342.png	other	100.00%	
unlabelled/4018.png	no	99.99%	
unlabelled/7814.png	no	100.00%	
unlabelled/2222.png	no	99.80%	
unlabelled/3761.png	yes	100.00%	
unlabelled/5882.png	yes	100.00%	
unlabelled/5974.png	no	99.99%	
unlabelled/4749.png	no	99.93%	
unlabelled/4418.png	yes	100.00%	
unlabelled/2762.png	no	99.99%	
unlabelled/3961.png	no	99.99%	
unlabelled/7272.png	no	100.00%	
unlabelled/5392.png	no	100.00%	
unlabelled/2027.png	no	100.00%	
unlabelled/5109.png	no	100.00%	
unlabelled/8057.png	no	99.99%	
unlabelled/2901.png	no	100.00%	
unlabelled/7196.png	no	100.00%	
unlabelled/6351.png	yes	100.00%	
unlabelled/6352.png	no	100.00%	
unlabelled/5927.png	yes	100.00%	
unlabelled/8410.png	no	99.99%	
unlabelled/5451.png	other	100.00%	
unlabelled/3770.png	other	100.00%	
unlabelled/4860.png	yes	100.00%	
unlabelled/7747.png	yes	99.99%	
unlabelled/4577.png	no	99.99%	
unlabelled/3684.png	no	99.99%	
unlabelled/2171.png	no	100.00%	
unlabelled/4822.png	no	99.99%	
unlabelled/5580.png	no	100.00%	
unlabelled/4579.png	no	100.00%	
unlabelled/6580.png	no	100.00%	
unlabelled/8211.png	no	100.00%	
unlabelled/5849.png	other	99.99%	
unlabelled/4814.png	no	100.00%	
unlabelled/4155.png	no	100.00%	
unlabelled/7078.png	no	100.00%	
unlabelled/3514.png	no	100.00%	
unlabelled/7299.png	no	99.99%	
unlabelled/4214.png	no	100.00%	
unlabelled/6205.png	no	99.99%	
unlabelled/6267.png	no	100.00%	
unlabelled/6620.png	no	99.99%	
unlabelled/3810.png	no	100.00%	
unlabelled/6260.png	no	100.00%	
unlabelled/5762.png	no	100.00%	
unlabelled/7997.png	no	100.00%	
unlabelled/5287.png	no	100.00%	
unlabelled/6349.png	other	100.00%	
unlabelled/3522.png	no	99.99%	
unlabelled/2298.png	no	100.00%	
unlabelled/7019.png	no	99.99%	
unlabelled/2547.png	no	99.99%	
unlabelled/2008.png	no	100.00%	
unlabelled/7691.png	no	100.00%	
unlabelled/4014.png	no	100.00%	
unlabelled/5918.png	no	100.00%	
unlabelled/3608.png	no	99.99%	
unlabelled/5357.png	no	99.99%	
unlabelled/4927.png	no	100.00%	
unlabelled/8094.png	yes	100.00%	
unlabelled/7380.png	no	99.99%	
unlabelled/4608.png	no	100.00%	
unlabelled/6524.png	no	99.99%	
unlabelled/5266.png	no	99.99%	
unlabelled/3875.png	no	100.00%	
unlabelled/6097.png	no	100.00%	
unlabelled/6473.png	no	100.00%	
unlabelled/8181.png	no	99.99%	
unlabelled/3501.png	no	100.00%	
unlabelled/8343.png	no	100.00%	
unlabelled/5796.png	yes	100.00%	
unlabelled/8200.png	no	99.99%	
unlabelled/3456.png	no	99.99%	
unlabelled/5697.png	yes	100.00%	
unlabelled/7361.png	no	100.00%	
unlabelled/3738.png	no	99.99%	
unlabelled/6180.png	no	100.00%	
unlabelled/6872.png	no	99.99%	
unlabelled/4993.png	no	100.00%	
unlabelled/2378.png	no	100.00%	
unlabelled/4990.png	no	100.00%	
unlabelled/7981.png	no	99.99%	
unlabelled/5730.png	no	100.00%	
unlabelled/3787.png	no	99.99%	
unlabelled/2924.png	yes	100.00%	
unlabelled/3942.png	no	99.99%	
unlabelled/2228.png	no	99.99%	
unlabelled/3585.png	yes	100.00%	
unlabelled/5899.png	yes	100.00%	
unlabelled/5894.png	yes	100.00%	
unlabelled/2390.png	no	99.99%	
unlabelled/3158.png	no	100.00%	
unlabelled/5844.png	no	99.99%	
unlabelled/4312.png	no	99.99%	
unlabelled/4191.png	no	99.99%	
unlabelled/8234.png	no	99.99%	
unlabelled/4992.png	no	99.99%	
unlabelled/6505.png	no	100.00%	
unlabelled/3886.png	no	100.00%	
unlabelled/3046.png	no	99.63%	
unlabelled/3821.png	yes	99.99%	
unlabelled/8139.png	other	100.00%	
unlabelled/4032.png	no	99.99%	
unlabelled/6362.png	no	99.99%	
unlabelled/8394.png	no	99.99%	
unlabelled/4660.png	yes	100.00%	
unlabelled/8060.png	yes	100.00%	
unlabelled/7667.png	no	99.99%	
unlabelled/7208.png	no	100.00%	
unlabelled/6387.png	other	100.00%	
unlabelled/7736.png	other	99.99%	
unlabelled/3469.png	no	99.98%	
unlabelled/5282.png	no	99.99%	
unlabelled/7376.png	no	100.00%	
unlabelled/3550.png	yes	100.00%	
unlabelled/2126.png	no	99.98%	
unlabelled/5670.png	no	99.99%	
unlabelled/6087.png	yes	100.00%	
unlabelled/7076.png	other	100.00%	
unlabelled/6402.png	no	100.00%	
unlabelled/3892.png	no	100.00%	
unlabelled/7063.png	other	100.00%	
unlabelled/6988.png	no	100.00%	
unlabelled/6028.png	no	100.00%	
unlabelled/7753.png	no	100.00%	
unlabelled/7173.png	yes	100.00%	
unlabelled/3003.png	no	100.00%	
unlabelled/6880.png	no	99.99%	
unlabelled/8375.png	no	100.00%	
unlabelled/6085.png	yes	100.00%	
unlabelled/2856.png	no	99.99%	
unlabelled/5117.png	no	100.00%	
unlabelled/5975.png	no	99.99%	
unlabelled/6181.png	other	100.00%	
unlabelled/7054.png	other	100.00%	
unlabelled/3219.png	no	99.99%	
unlabelled/5111.png	no	99.99%	
unlabelled/2965.png	no	99.99%	
unlabelled/5815.png	no	99.99%	
unlabelled/4906.png	yes	100.00%	
unlabelled/4464.png	no	99.99%	
unlabelled/3999.png	other	99.99%	
unlabelled/4113.png	no	99.99%	
unlabelled/6709.png	no	100.00%	
unlabelled/5280.png	no	100.00%	
unlabelled/6036.png	no	100.00%	
unlabelled/4501.png	no	99.99%	
unlabelled/7142.png	no	100.00%	
unlabelled/7845.png	no	99.99%	
unlabelled/3996.png	no	100.00%	
unlabelled/6199.png	no	99.99%	
unlabelled/5959.png	no	99.99%	
unlabelled/7849.png	no	99.99%	
unlabelled/2422.png	no	99.99%	
unlabelled/7416.png	no	99.99%	
unlabelled/5664.png	no	99.99%	
unlabelled/3001.png	no	99.99%	
unlabelled/2542.png	no	100.00%	
unlabelled/2765.png	no	99.99%	
unlabelled/5486.png	other	100.00%	
unlabelled/4015.png	other	100.00%	
unlabelled/5067.png	no	99.99%	
unlabelled/3117.png	other	99.99%	
unlabelled/3448.png	other	99.99%	
unlabelled/6324.png	no	100.00%	
unlabelled/7732.png	no	99.99%	
unlabelled/3086.png	no	99.99%	
unlabelled/5662.png	no	100.00%	
unlabelled/8033.png	no	100.00%	
unlabelled/7913.png	yes	100.00%	
unlabelled/4590.png	no	99.99%	
unlabelled/4895.png	no	99.99%	
unlabelled/7018.png	no	99.99%	
unlabelled/8138.png	no	99.99%	
unlabelled/4549.png	no	99.99%	
unlabelled/5139.png	other	100.00%	
unlabelled/6784.png	no	100.00%	
unlabelled/2327.png	no	100.00%	
unlabelled/4211.png	no	100.00%	
unlabelled/5176.png	other	100.00%	
unlabelled/7660.png	no	99.99%	
unlabelled/5463.png	other	100.00%	
unlabelled/6399.png	no	99.99%	
unlabelled/6490.png	no	99.99%	
unlabelled/4444.png	no	99.99%	
unlabelled/8188.png	no	100.00%	
unlabelled/5045.png	no	100.00%	
unlabelled/8248.png	yes	83.05%	
unlabelled/3535.png	no	99.99%	
unlabelled/8470.png	other	100.00%	
unlabelled/2551.png	no	100.00%	
unlabelled/6113.png	other	99.99%	
unlabelled/4612.png	no	99.99%	
unlabelled/6172.png	no	100.00%	
unlabelled/3746.png	no	99.99%	
unlabelled/7840.png	yes	100.00%	
unlabelled/5641.png	no	100.00%	
unlabelled/2490.png	no	99.99%	
unlabelled/6084.png	yes	99.99%	
unlabelled/3370.png	other	100.00%	
unlabelled/7322.png	no	99.99%	
unlabelled/4566.png	no	100.00%	
unlabelled/5751.png	yes	99.99%	
unlabelled/6717.png	no	99.99%	
unlabelled/6767.png	no	99.99%	
unlabelled/6398.png	other	100.00%	
unlabelled/7283.png	no	100.00%	
unlabelled/6041.png	yes	99.99%	
unlabelled/6615.png	no	99.99%	
unlabelled/4700.png	no	100.00%	
unlabelled/3837.png	no	100.00%	
unlabelled/4706.png	no	99.99%	
